index,time,dTLB-load-misses,L1-icache-load-misses,instructions:u,cache-misses:u,branch-misses:u,iTLB-load-misses,L1-dcache-load-misses,LLC-load-misses,dTLB-store-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,cpi
2837,568.404805057,69859,42497,433465376,3855249,3868,2077,58035282,3784012,25,316841185,3839,3146,0.730949235031866
2838,568.605084563,71657,31907,473940195,3379427,3046,2103,51462451,3489265,46,316874170,3737,5174,0.668595264429935
2839,568.805374847,97871,8563,333180298,1073680,20486,2111,38363228,1367825,21748,316483543,18741,179454,0.949886727696006
2840,569.005683705,49094,14745,453580951,3144611,5160,525,51383571,3001396,6878,316955910,7640,219477,0.698785760956703
2841,569.205961723,24570,51328,489024487,1836734,7532,372,38141418,1303934,15919,317335515,4186,163522,0.648915388566217
2842,569.406235694,22118,54031,489773540,1562008,1817,532,37755610,1386904,3014,317333364,1843,163958,0.647918554358817
2843,569.606551129,22827,45704,515830463,1457414,1850,528,38788275,1276459,3111,317568366,1890,165198,0.615644846085796
2844,569.806827341,17092,36914,406917289,1428858,29411,365,32371425,929183,18748,317342751,5072,165594,0.779870405064062
2845,570.007095549,24006,228195,389528180,1899060,21936,764,31194861,1201198,248440,316732163,50596,521883,0.813117456611226
2846,570.207395864,16654,529246,473436039,1257640,1427,440,40761335,963223,6056,317326802,1479,314967,0.670263300339922
2847,570.407694872,16496,389528,479009533,1289034,2481,1620,41079089,959670,6159,317469624,2473,315944,0.662762642763521
2848,570.607965637,16851,490895,475221660,1294725,2151,872,40836208,970871,6226,317275554,1917,315699,0.6676369801831
2849,570.808251316,16406,472455,479528555,1266119,1388,563,40842137,953358,6198,317321808,1348,313888,0.661737042958787
2850,571.008522079,27243,446038,455577600,1930065,2500,1745,44037326,1469515,4099,317220871,2409,231420,0.696304802957828
2851,571.20879731,44061,387543,271748940,2423050,3364,11,38932526,2416115,110,316292872,3348,1784,1.16391575253247
2852,571.409099668,58648,212343,358627278,3119793,3744,1098,48699583,3098324,74,316311049,3836,4190,0.882004990707929
2853,571.609372717,63869,87481,400908388,3690168,3956,1883,56797453,3630838,45,316570912,3852,3072,0.789634044773341
2854,571.809640995,76707,131458,466280547,2646617,15940,2249,43964802,3067736,106,316855017,13211,9187,0.679537285092873
2855,572.009921303,41253,19438,266260083,1722070,12528,616,38874682,1605301,22127,316209780,9653,163246,1.18759739138217
2856,572.210196239,39863,17880,369284970,2917170,4288,619,37987213,2703990,3267,316270090,4419,168265,0.856439107175144
2857,572.410466442,37485,295112,412949615,1932658,5516,1669,35588143,1791775,190528,316904106,3314,448955,0.767415913440191
2858,572.610768489,13280,2948608,391265623,1059675,1163,306,31665671,791407,5028,317139954,1160,247343,0.810548986052884
2859,572.811057193,16595,399254,478112845,1275964,1361,851,41007406,965081,6044,317357023,1353,315252,0.663770125230582
2860,573.011328448,16481,456538,477799523,1283932,1342,287,40919982,992506,5876,317556642,1345,315184,0.66462318757903
2861,573.211621306,10637,4366822,302631996,880938,1131,273,27603728,711632,3958,316889525,1129,209904,1.04711177003241
2862,573.411892783,11511,4681139,302942351,868860,1329,338,26721379,689693,4122,316768640,1285,218457,1.04564000033128
2863,573.612164874,49444,139686,446896582,3182252,4731,1681,54190767,3119895,2380,316885733,4679,86739,0.709080681668763
2864,573.812472603,66767,159106,397773146,3475607,3869,2071,53579650,3485125,54,316602878,3878,5793,0.795938290917205
2865,574.012749879,56618,268045,354293612,3192765,3543,901,48325545,3128739,78,316470430,3505,2794,0.893243398359663
2866,574.213014026,43210,531639,274285911,2426167,3363,15,39448862,2427146,59,315920218,3357,1742,1.15179163540777
2867,574.413311499,126892,53408,402290056,1920869,29843,850,37696456,1383576,10801,316531134,17704,50539,0.786823162240928
2868,574.613596203,38581,13770,392262556,2904087,7995,454,48282401,2822355,13090,316938965,7644,204874,0.807976596675213
2869,574.81388434,131475,152290,366129600,2355026,7303,904,40642584,2240386,41553,316724442,8393,332779,0.865061011182925
2870,575.014188636,16892,390298,477946244,1282242,1410,413,41099078,962764,6039,317529910,1338,317241,0.664363229099882
2871,575.21446918,16251,404141,479606496,1290546,1356,334,41011789,974688,6136,317645616,1344,317695,0.662304657358102
2872,575.414740273,16414,409017,479783293,1299422,1473,334,40942780,965653,5807,317636485,1445,314511,0.662041570922312
2873,575.61502364,16491,389212,482004779,1267143,1301,332,41155818,960434,5901,317722224,1304,316462,0.659168202977506
2874,575.815294094,34265,318583,469072954,1925059,1935,1174,45595857,1811416,4172,317505839,1969,210284,0.676879441230798
2875,576.015611043,68631,41120,429003426,3876408,3850,2037,58788218,3826523,63,316140944,3801,5455,0.736919392340704
2876,576.21589345,70005,37853,430213436,3850905,3789,2081,58544264,3851262,20,316391208,3807,2609,0.735428467650183
2877,576.416159733,70849,38097,444335836,3698636,3863,2115,56616769,3838286,34,316881254,3911,3100,0.713157094986145
2878,576.616423911,133483,8296,347152363,1507012,17130,1138,36485016,1047929,39631,316562847,35027,106454,0.911884465553818
2879,576.816719014,37791,14415,436569265,3219565,4953,390,47928938,3072193,3955,316948143,5013,208295,0.725997380965424
2880,577.016982132,71567,36536,484844608,1807688,2951,964,35772572,2146987,6362,317415032,3131,342816,0.654673738271211
2881,577.217252933,22610,35616,516586797,1447774,2089,541,38994512,1270481,2984,317460040,2064,162534,0.614533785694101
2882,577.417548407,22670,58403,514891063,1447286,2043,550,38245765,1269499,3015,317365757,2027,158094,0.616374568925078
2883,577.617837471,25685,39735,465390227,1568270,32079,472,35696527,1525560,21880,317297080,37443,174022,0.681787157511582
2884,577.818104918,8864,123680,318752979,1524148,37019,1251,24718315,862854,266843,316204384,24113,219481,0.992004482568302
2885,578.018407142,15533,416625,434003435,1240087,2521,1563,40754445,990652,5709,317186839,2372,343130,0.73083946674293
2886,578.218713559,16514,822640,461542287,1219720,1342,1532,39928848,940381,6086,317434217,1439,317593,0.687768436264649
2887,578.418986249,12896,2430900,392324264,1113192,2134,1332,33929767,817779,5047,316566579,1967,259620,0.80690033232306
2888,578.619260006,16445,532956,474136191,1271885,1447,1580,40878020,932953,6026,317553661,1398,316953,0.669751997480403
2889,578.819511031,14707,2190213,416794690,1096421,1841,641,34575858,871518,5313,317152983,1746,284093,0.760933357860197
2890,579.019781583,51040,158327,444358535,3128266,3522,1823,52458002,2589086,1927,316963857,5231,148239,0.71330655773271
2891,579.220050076,69682,42141,431068046,3859713,3867,2261,58688767,3862504,21,316831364,3908,6038,0.73499153310009
2892,579.420340979,66724,168951,396542389,3349901,3747,1693,51798257,3484954,63,316683496,3910,2531,0.798611963776715
2893,579.620620839,107408,37910,489567492,3324428,10116,1686,50073649,3076632,185,316753981,16285,4934,0.647007789888141
2894,579.820874498,43344,15520,322660459,2071193,23090,488,44790584,1778638,22520,314914037,16955,168228,0.975992031921085
2895,580.021168671,117065,22995,383620027,2971502,8131,1017,46218178,3276298,40544,316842642,10261,214736,0.825928313695677
2896,580.221440903,16599,899968,462630531,1506054,1341,367,37973611,1086832,6091,317221571,1348,334830,0.685690955835338
2897,580.421713261,16122,773013,477577652,1238928,1394,379,39657687,867742,5968,317258447,1376,301115,0.664307564793673
2898,580.622010156,15567,413479,468477915,1263162,1341,402,40028947,896487,5727,317578335,1309,291890,0.677893930175983
2899,580.822281452,17283,433743,450236170,1269287,1463,400,40940077,952326,6157,316882507,1587,304443,0.703813971676243
2900,581.022555688,12044,4559939,296941884,877435,1453,652,25797326,662895,4481,310090112,1561,197171,1.04427879227708
2901,581.222861777,22409,1838080,380025051,1559405,3741,985,36915512,1264358,4384,316828389,2472,209839,0.833703957584628
2902,581.423154295,52164,279880,334541191,3074579,3542,1070,47533372,3030049,87,316315333,3523,1973,0.945519838841011
2903,581.623435187,69806,42216,421988294,3851162,3895,2252,58022072,3769676,61,316482340,3883,4774,0.749978955577379
2904,581.823752019,57722,380026,353290575,3103986,3703,982,46635078,2852773,72,316410916,3760,2783,0.895610974054431
2905,582.024042848,141019,25555,440253341,2443694,13891,2381,42892046,2553724,12568,316671273,10051,58635,0.719293287543728
2906,582.224302772,45315,10138,373984477,2085809,9041,775,44611736,1673294,16497,316753994,9342,176402,0.846970966658597
2907,582.424609629,36192,74977,439328164,3154817,8835,1608,41992038,2574035,74617,317047411,6011,190759,0.721664206804643
2908,582.624881303,17034,396525,478651879,1274347,2475,1657,40571952,1047651,6165,317436577,2512,335636,0.663188824544445
2909,582.825155275,15292,1314231,475594544,1216204,2463,1429,37860679,884316,5577,317462853,2422,290013,0.667507348444266
2910,583.025448401,16717,624972,480761901,1258417,2538,1567,40618379,951890,6103,317550598,2520,313709,0.660515314003636
2911,583.225726317,16695,396574,479998855,1280613,1454,1480,41119617,958724,6002,317510741,1518,316313,0.661482288327542
2912,583.426003644,16260,362706,480857570,1320211,3795,1533,41625949,933753,6011,317651281,2477,318956,0.660593283370791
2913,583.626306488,70004,42106,432688696,3874633,3835,1990,58653511,3848620,25,316859183,3833,3317,0.732302891037394
2914,583.82658327,70206,40275,433844135,3814368,3845,1903,57910577,3832298,21,316798758,3930,2211,0.730213301143278
2915,584.026854817,67935,37284,432573217,3862896,3945,2022,58898584,3813202,46,316779548,3885,3905,0.732314289351853
2916,584.227145563,108755,19431,423568992,1724240,16725,1411,37721143,1838841,17205,316474474,16519,86390,0.747161572204983
2917,584.427420895,39658,10496,406106574,2588155,7290,585,47176715,2646860,5918,316910253,6092,214958,0.780362282438698
2918,584.627707159,42915,33379,451981749,2622118,9069,726,42059609,2070511,18093,317211608,9043,189724,0.701823931390646
2919,584.827989354,22683,46398,516105128,1439297,1827,456,38441639,1282792,2997,317432554,1846,163089,0.615054059296229
2920,585.02825473,22213,41953,504826626,1565116,1779,473,37897863,1352716,3072,317555625,1796,164654,0.629038978225368
2921,585.228518007,22823,31098,516558917,1452786,1862,424,38958070,1298478,3031,317396734,1866,163471,0.614444400347076
2922,585.428818527,22252,23566,406130485,1257866,59341,811,24686784,616222,149311,316644432,53000,796573,0.779661817309774
2923,585.629115076,16044,617191,351169427,1059779,3402,650,40544058,926873,17751,317105679,2377,314827,0.902999107037869
2924,585.829400653,16351,400117,481523455,1239748,2665,1674,41279636,930752,6077,317646468,2475,317234,0.659669772472454
2925,586.029701627,17235,869999,468320383,1378954,2548,1633,38946305,951666,6325,317406191,2585,378673,0.67775438038109
2926,586.229983507,16004,405035,483900981,1231902,2500,1469,40331326,859833,6018,317695954,2575,296482,0.656530915360967
2927,586.430259565,15968,1133862,433732697,1151152,2247,1602,39485040,896000,5639,317296738,2316,304834,0.731549039753394
2928,586.630569042,48237,1816574,370584028,2409486,2843,1913,45360422,2334152,1379,316849498,2989,119864,0.85500041572218
2929,586.830847069,69913,85646,413039267,3674578,4013,2171,57566678,3858386,25,316845841,3914,7090,0.767108278351656
2930,587.031121075,62284,167739,393094579,3422519,3699,1502,50997205,3177421,43,316707045,3689,2816,0.805676450195972
2931,587.231407725,82006,38344,488197063,3343381,3079,2536,51730781,3547739,103,316651708,3566,7283,0.648614528842424
2932,587.431692333,55214,14662,321728392,1549558,36521,573,42050866,1654973,22134,316611751,20374,153419,0.98409639581949
2933,587.631965643,44421,22089,403039871,3389303,4711,784,47999894,3406887,3946,314827134,5037,209483,0.781131487609076
2934,587.832268639,17420,793647,428919212,1652503,8020,1010,36925424,792588,13966,317141836,6875,290673,0.739397600124286
2935,588.032558559,15081,641511,442381436,1225512,1506,391,40963264,940449,5221,317263930,1677,300650,0.717172792937903
2936,588.232838627,16367,401248,471399664,1390379,1327,460,40623270,981084,6443,317502961,1333,367520,0.673532429586119
2937,588.433128952,16747,694826,481119834,1243507,1374,438,39478023,876254,6027,317435870,1361,314658,0.659785457940609
2938,588.63340431,11914,4671661,309260996,863679,1216,182,26588183,689974,4319,316682417,1239,215253,1.02399727445746
2939,588.833723407,12349,4617697,310213955,876546,1224,867,26902843,706751,4281,316921704,1460,221445,1.02162297631001
2940,589.034053466,50105,1080013,302465756,2220080,4337,535,39051898,2563068,364,316554224,3379,685,1.04657872079906
2941,589.234350968,44031,502988,293320220,2572375,3488,28,40388713,2411604,84,316027319,3392,2591,1.07741402553155
2942,589.434647879,69648,53182,430975386,3872040,3915,2321,58684506,3851915,12,316651333,3927,3352,0.734731827585161
2943,589.634944951,50181,509192,294421905,2440431,2378,564,41128688,2643428,50,316367713,2628,997,1.07453863869266
2944,589.835221898,104044,228666,314375237,1402086,9840,349,27386099,1159257,7282,316065323,10318,18160,1.00537601503263
2945,590.035507533,50019,10675,338091727,1897936,10152,1263,45130144,1659569,29574,316725181,24353,177805,0.936802517501412
2946,590.235787605,35641,83058,436798247,3244790,7764,1295,43042719,2289165,20421,316714611,5363,196796,0.725082147593875
2947,590.436055944,16721,459875,479714308,1220663,1746,935,41075088,917170,6159,317355338,1627,313959,0.661550703632546
2948,590.636341064,16766,414916,482189885,1231000,1339,381,41177790,941119,6067,317713693,1336,318204,0.65889746525894
2949,590.836636653,16560,374900,473653172,1448613,1309,410,40215596,1035435,6368,317557406,1317,394338,0.670442899514669
2950,591.036910893,16909,409415,483365942,1204226,1727,834,41312096,903224,5957,317571884,1680,316051,0.657000951879229
2951,591.237184048,16559,400179,480895647,1231129,3787,1654,41195195,943966,5922,317565650,3967,317058,0.660362912372131
2952,591.437495131,70146,37531,435297990,3897478,4019,2115,59230111,3892619,18,316359035,3988,2904,0.726764290825234
2953,591.637786672,70538,44246,434664199,3888334,3908,2031,59255316,3872389,28,316907917,3921,3029,0.729086770267914
2954,591.838071269,71036,40892,433972615,3893698,3918,2090,59040318,3898600,21,316814534,3924,2747,0.730033469969067
2955,592.038374406,131135,17911,416524864,1706573,28144,1004,38960814,1182286,18564,316750788,35192,56755,0.760460696051029
2956,592.238639245,43249,13443,408732656,2999465,11291,4202,48525237,2871341,12638,316526779,11075,218516,0.774410300604902
2957,592.438911725,53482,22395,495068431,2265643,6948,2140,40430950,2345327,3365,317207449,5125,359981,0.640734551300848
2958,592.639186907,22267,57198,516509145,1454398,2166,569,38934080,1282358,2982,317470935,1979,162307,0.614647268249239
2959,592.839498136,21915,45012,502727785,1526440,1834,532,37917386,1401162,3127,317579770,1818,178564,0.631713184502026
2960,593.039768371,22767,38745,510373058,1425435,1889,573,39053370,1285767,2945,313957210,1930,161978,0.615152397013872
2961,593.240037353,49866,6520,386988787,1173391,66647,2128,23707191,476982,123561,315862647,69144,582023,0.816206199276776
2962,593.440324744,16525,506111,460286482,1531146,1339,389,39264332,1085115,6111,317392546,1369,335603,0.689554350197058
2963,593.640599635,16427,375616,480504880,1289477,1341,378,41146145,969666,5941,317703487,1346,315702,0.661186806260948
2964,593.840866836,16243,461912,476561697,1288114,1411,450,40752611,974451,5948,317379726,1533,312615,0.66597825212965
2965,594.041166345,16571,443153,479132955,1279983,1390,353,41002852,973074,6059,317585670,1364,315000,0.662834118767723
2966,594.241430036,16906,473609,479600618,1279628,1351,537,40857409,971878,6039,317300184,1345,315758,0.661592525304044
2967,594.441703931,57671,515998,401420229,3302404,4899,1618,52980016,3283105,1913,316396278,3420,28202,0.788192161586356
2968,594.642006076,43698,357218,271762660,2410243,3352,34,39060141,2401590,99,316299228,3356,3203,1.16388038003455
2969,594.842284625,50293,296860,317015825,2769105,3476,604,41525623,2618399,58,316318197,3440,2531,0.997799390614018
