index,time,cache-misses:u,dTLB-store-misses,branch-misses:u,iTLB-load-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,branch-load-misses,cpu-cycles:u,instructions:u,dTLB-load-misses,LLC-store-misses,cpi
2358,472.312360737,512421,29876,460939,18894,171178,470219,32645364,472624,514760013,543729543,3720449,349963,0.946720698970738
2359,472.512584489,458286,30507,519134,22508,113962,717624,31979992,497048,511884186,410843753,3870145,296217,1.24593396458434
2360,472.712801501,414515,31012,466102,22277,149467,587493,30971187,471915,512177705,445179663,3747592,388856,1.15049663668037
2361,472.913011353,429077,40132,504643,24538,221005,529225,31240997,490392,510577500,473639608,3988509,232358,1.07798733757925
2362,473.113236433,540512,32628,442666,23727,236615,658670,30463284,426097,511255878,452998948,3731610,250607,1.12860279313496
2363,473.313446707,551654,35819,480636,14762,188723,621953,34673929,517175,498883221,518766019,3749847,105232,0.961672898239697
2364,473.513657472,393872,35268,424901,20359,152634,488595,34659146,412489,514425023,558289995,3557289,264574,0.921429772353345
2365,473.713874878,489705,40962,489553,28895,222726,536580,31151335,536390,513077659,490669900,4025192,147776,1.04566768615723
2366,473.914072935,588430,35439,468293,14572,203170,634494,32012939,460767,511570664,480516526,4182344,274957,1.0646265764437
2367,474.114288677,407892,36697,547161,21924,172798,634102,30342072,523043,509100235,425945899,4099783,257769,1.19522276466383
2368,474.314508466,586449,43603,482252,20706,254843,618069,31760074,508543,503159962,498327966,4216451,132146,1.00969641747941
2369,474.514713385,546117,30485,423013,18028,99780,553731,32467593,409245,509104794,545750488,3566632,461177,0.932852659217411
2370,474.714913569,329064,35209,473054,17929,161211,486146,31344542,500405,511003204,428444875,3797307,238097,1.19269300163761
2371,474.915128613,521685,36945,488630,20899,189596,522655,30505281,530282,513712835,494437386,3938620,254440,1.03898461068233
2372,475.115334836,528499,41570,529784,18839,193922,556513,33848767,508472,510697166,515141028,3991072,153673,0.991373504033928
2373,475.315546794,616681,32489,434188,18842,160818,491780,33223066,441566,513504702,611657091,3694877,276512,0.839530366860408
2374,475.515767838,317857,37923,458021,28050,110903,435051,31454219,432992,513291157,468422827,3917837,253166,1.09578595963685
2375,475.715975938,381836,38182,457006,21640,165375,619148,31187125,450819,511632177,468938784,4141517,188982,1.09104257198739
2376,475.916185129,374376,33875,501695,19148,195392,554306,30849298,507729,511277703,435184822,3984386,348334,1.17485187247638
2377,476.116406141,434547,41773,377704,20726,173234,280471,36165800,398637,510378998,684712345,3358695,380970,0.745391844804551
2378,476.316629095,538944,39093,505738,18861,237840,650162,30442929,460795,513005718,490610857,4031981,204936,1.04564689240051
2379,476.516831098,395764,39167,493242,25672,189108,420750,31457931,514111,513070475,497473395,4135324,160619,1.03135259122752
2380,476.717052358,461347,39884,424878,18436,162840,494868,33155122,457025,511384367,528936400,3779130,343112,0.966816363933357
2381,476.917254861,462274,44273,420657,18248,218439,511110,33336986,500626,511205617,553330804,3964969,177908,0.92386979597832
2382,477.117453371,487812,39462,556684,19102,207348,698192,30484884,510533,511913898,462293858,4148638,155562,1.10733441325539
2383,477.317676767,402968,40052,542634,28811,254179,516219,29999339,535540,512159408,440502521,3956795,267270,1.16267077617928
2384,477.517892062,344814,38879,466317,21466,177977,473381,33848885,449643,513037888,534522018,3808325,172554,0.959806838116068
2385,477.718098331,468661,41141,448881,27124,267096,420671,30994576,439353,510269048,518142553,3913281,222748,0.984804365218774
2386,477.91831743,669787,26300,500022,16374,172348,705371,32462770,477200,511603322,476083415,3902670,315844,1.07460857883487
2387,478.118520509,646670,33211,467297,21197,222447,510221,35255944,493341,513020119,652824066,3364730,226712,0.78584743688049
2388,478.318719645,405314,35040,457404,19034,195299,608614,30946593,488874,508259728,437531957,4287652,227661,1.16165166879456
2389,478.518941985,571144,42338,512026,26099,295500,514209,33043715,492128,513332174,569020400,4116409,84343,0.902133164294285
2390,478.719145384,276307,36860,475445,19977,192996,618142,30721434,512693,512337883,442140557,4240580,225764,1.15876699137555
2391,478.919355111,577451,37267,470706,20562,257337,515402,36204071,419603,513224558,609093770,3706576,247430,0.842603525562246
2392,479.119568401,387735,33736,453482,20367,135528,645472,30678944,430418,513029394,461762265,3701253,433390,1.11102494267261
2393,479.319777519,595739,34671,507719,19628,168318,628725,32135785,468460,503875851,471940926,4021581,238895,1.06766720841667
2394,479.519978468,548072,35337,443327,23358,212179,375951,35909143,390175,513529803,667170525,3488665,395681,0.769712965062418
2395,479.720184141,403462,42595,473437,20185,169402,438248,32186859,455172,512971619,549237873,3908565,160200,0.933969859358187
2396,479.920400186,504242,36534,474589,23698,199738,540831,31572334,498407,514111043,511605402,3956335,208529,1.00489760465821
2397,480.120615148,532318,40803,440979,18166,235854,348999,35795176,470747,509603149,615514498,3811139,211729,0.827930374761051
2398,480.320814014,430930,38785,466021,21625,176611,617841,31427524,484444,505353576,456018549,4194820,150705,1.10818644791574
2399,480.5210322,495167,38397,439351,22027,155291,413572,33459086,457963,513987692,644991874,3348708,301729,0.796890182216466
2400,480.721239058,503104,34040,444117,17971,163153,658618,31588980,444946,511631988,441937003,4024075,212347,1.15770343856
2401,480.921444519,295673,37142,485570,21804,151795,591069,30739562,467392,511034318,407198277,4173191,224937,1.25500117968328
2402,481.121653757,469215,33175,468161,21805,111615,568183,30677707,443180,514024746,479287848,3795907,392172,1.07247606661624
2403,481.321863025,398910,42537,480235,29385,235313,443012,30668943,454416,512737691,488896819,4141498,139505,1.04876462900447
2404,481.52207019,440095,37338,510147,17067,201524,544958,30259338,534867,513347421,448439440,3947899,266057,1.14474190985521
2405,481.722291628,343399,36628,490878,24575,117597,650452,31046826,498303,512479133,408372258,4007136,159699,1.25493131073561
2406,481.922500849,450573,45223,482753,21931,224290,467441,31688824,509279,513851796,532468566,4200115,100607,0.965036865669175
2407,482.122702032,463963,36085,473701,21692,174383,580593,29838246,465299,513464145,454176312,4002264,400414,1.13053924529644
2408,482.322937798,506922,37326,449966,24782,174911,452551,31633900,444126,512315972,500326990,3609264,349291,1.02396229313953
2409,482.523142828,424239,36307,507808,22678,176609,518965,30788736,476445,514537161,498653297,3716806,353837,1.03185352246854
2410,482.723356983,314339,42645,454432,29002,223914,496395,30726354,460749,513318686,464722988,3983908,218781,1.10456917186115
2411,482.923568416,405673,39092,513380,24658,159022,665767,31070214,507353,511015974,456212748,4261410,142565,1.1201264678382
2412,483.123784623,265078,35722,487548,16266,111505,661849,30873534,480491,511001648,404900054,4327743,201099,1.26204391170568
2413,483.323997032,453985,41025,436658,19685,246635,610355,32214576,479764,513093291,519307591,4149215,175247,0.988033489000164
2414,483.524215424,724668,31882,439304,16839,196672,603063,34754704,380688,514516861,716562438,3119235,332920,0.718034931381653
2415,483.724417842,521611,38670,477153,12522,205448,466270,36402080,451646,513130192,540401871,4434508,54434,0.949534447485286
2416,483.924617992,403518,32520,435822,16332,137241,546685,34523482,522854,513815523,541613180,3630696,334321,0.948676180664584
2417,484.124852308,245288,37183,425722,32179,109408,513350,30584047,400238,513309910,461300585,3700620,380295,1.11274497950181
2418,484.325058531,582291,39191,473184,22724,250368,542509,31803920,490619,510192745,553294762,4056351,203027,0.922099358316354
2419,484.525263782,451692,42134,489340,28432,203460,461472,32691659,500832,513860163,527708542,4157172,83804,0.973757523523278
2420,484.725491025,592874,44290,461991,18384,248697,601864,32474548,435390,511702237,514743530,4443089,58861,0.994091634332927
2421,484.925693919,467595,36295,507834,23123,244555,585789,30283376,497624,510609949,444078045,4188335,207996,1.14982029566447
2422,485.125897066,485156,37293,517300,19707,275718,593078,31133502,528033,511453918,440532033,4258828,190317,1.16099143691555
2423,485.326108731,349488,42984,432941,26414,111088,431265,30978451,491315,505401584,459605144,4070286,188571,1.09964301008781
2424,485.526322617,448936,35256,407198,19432,131796,465991,35184550,454097,514280748,613588143,3381783,310208,0.838153008442342
2425,485.726540119,568139,40027,396981,15715,161349,467037,36533840,429528,514031428,621729612,3753572,265457,0.826776492672509
2426,485.92676975,361994,43605,491430,24099,190185,596236,31323845,485517,514457438,501231067,4429737,91757,1.02638777176994
2427,486.126988534,457275,36860,467319,25074,252951,474637,31335351,478026,510724602,480195061,4013011,234711,1.06357737402884
2428,486.327203239,604677,29350,511506,16068,248379,665860,32355715,484997,505431900,513451771,3873087,279982,0.984380478453934
2429,486.527413096,388119,36549,449585,22321,192195,646725,30910347,462294,510585507,436845362,4084303,190481,1.1688014831207
2430,486.727633171,434649,40789,500757,29483,260260,634456,30977328,478600,512218047,436037123,4174803,136069,1.17471201414197
2431,486.927864308,387585,39328,487993,29651,204903,495368,30731718,540710,513327172,487085018,4188084,92172,1.05387592110255
2432,487.128096223,515113,39024,517602,24739,256399,505043,31478439,528106,513884836,482360759,4266269,112699,1.06535373454788
2433,487.328318686,586412,36154,374528,31577,180224,624635,31110341,414239,508318294,565458822,3410762,250154,0.898948383548254
2434,487.52855137,415319,29340,433738,19657,168323,570584,32615072,462212,513446186,433704280,3634677,278701,1.18386239121274
2435,487.72881355,461170,38802,526848,18630,230622,535153,30621666,532461,507270672,463116203,4424514,179465,1.09534209495149
2436,487.929032278,449346,38010,555808,25848,187185,534238,30626965,591836,512335898,457366308,3923350,168688,1.12018723075684
2437,488.12925869,420735,43010,487881,24218,226572,605733,30253078,452605,510965193,491778169,3906032,189050,1.03901560746183
2438,488.329486776,487006,38804,417019,21364,237502,365468,34052009,406045,512570096,585071831,3770023,298939,0.876080626072733
2439,488.529691806,530755,30326,484030,14920,174975,716666,31215171,441634,511907509,443940812,3742770,314311,1.15309855539932
2440,488.729895304,370851,37271,549730,26071,143298,510765,30745098,570855,510807005,421318670,4049419,192977,1.21240059216934
2441,488.930111985,354022,40047,517147,22141,155754,531896,30263053,502110,511535425,441077871,4352302,183714,1.15973948962858
2442,489.130322912,489193,41840,474614,24650,172936,375950,33558222,485643,512457669,612393943,3556347,312979,0.836810479361648
2443,489.33053943,397137,43515,434464,20598,215264,457391,30292354,468208,511873115,525620720,3838852,234695,0.973845009382431
2444,489.530777077,367795,39254,481582,22350,205464,526724,30523507,479042,511963663,424426000,4336174,238022,1.2062495299534
2445,489.730984014,540796,31539,504241,17605,129939,497119,33870743,436373,513250184,562478646,3457343,394659,0.912479411707302
2446,489.931198965,469431,35794,500470,18897,207167,485801,30552339,513769,513436656,493993165,3674013,355735,1.03935983810626
2447,490.13142515,411165,39088,521768,24375,181138,584266,30191888,487609,499255448,420442172,4471371,169785,1.18745330808537
2448,490.331645972,506740,46848,478481,25105,246277,447446,29612828,463947,510469149,509798515,3630845,310291,1.00131548833562
2449,490.531899318,501626,37819,394262,19922,147425,345627,38334549,394735,511289248,710240312,3538190,370046,0.719882044656457
2450,490.732127228,299944,38717,502664,23782,131346,503175,31101374,475424,512794174,422985027,4027110,303429,1.21232228392803
2451,490.932336048,426671,41527,506946,22316,196691,524661,30700218,527402,512396461,480245701,4115231,204981,1.06694648163024
2452,491.1325444,472354,34812,483332,22909,188923,582924,30510464,441461,511636895,431835967,4015160,245427,1.18479453796863
2453,491.332754728,498504,42481,520240,19862,223871,610642,31117743,505783,504610600,485896503,4242006,154301,1.03851457436811
2454,491.532965651,436194,40933,470161,26547,169504,518942,30846855,483766,511400189,487105625,3931600,209424,1.04987535095699
2455,491.733175758,418652,42783,487528,23071,267178,547997,30626876,485025,511889518,482566004,3933580,188384,1.0607658097689
2456,491.933403072,359018,40759,497545,25109,145916,409059,31457273,535088,512602952,492424686,3895750,228851,1.04097736481067
2457,492.13361148,367323,40939,513530,29187,141586,572556,30446161,507635,512731466,432143786,4379743,113211,1.18648348677169
2458,492.333825441,404762,37702,509165,20041,208679,584211,30880767,530539,502304707,409636383,4306666,117850,1.22622093116177
2459,492.534061152,581727,35920,488578,20811,226894,503051,33885448,446704,511268045,548230077,3830595,252820,0.932579342960784
2460,492.734266518,326841,33159,467572,24890,130421,515402,31092252,428572,511291310,435898501,3580458,531222,1.17295955096666
2461,492.934478016,351984,40259,473434,22513,193339,563304,30652950,455671,510749448,427133466,4204966,134727,1.19576078358608
2462,493.134696757,397717,42374,435318,28342,292156,562337,29469888,471757,508692092,431010353,4409972,153498,1.18023172403935
2463,493.334899539,509420,35651,465068,13014,220357,615976,33619587,419615,513557938,546833695,4095425,154024,0.93914830540938
2464,493.53511062,498882,35038,499364,22843,145846,687679,30859943,531945,511932058,433660758,3916515,364865,1.18048969973898
2465,493.735326159,523434,38433,366694,21968,208996,385083,35646389,406124,512910119,660297483,3678846,301643,0.776786421583255
2466,493.935562824,494548,30148,523602,20185,125012,639819,31549518,516540,513094711,455016304,3825791,316854,1.12764027681962
2467,494.135790445,715137,38552,452353,13516,204115,653081,34882516,471474,510017413,629977095,3808177,252674,0.809580883254176
2468,494.335989207,329215,40483,474939,21263,211338,370303,31191149,494982,505155611,426745570,3992243,211821,1.18373955469532
