index,time,branch-misses:u,cpu-cycles:u,LLC-store-misses,cache-misses:u,iTLB-load-misses,branch-load-misses,instructions:u,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,cpi
1785,357.620222821,1490200,422932920,214723,3635526,11422,1494511,322220212,2021849,189972,3372083,151700,11114250,1.31255862993474
1786,357.820436097,1473350,422324580,236133,3671473,15207,1473478,314820639,1992019,193254,3402383,159283,11053928,1.34147678926476
1787,358.022350696,1471888,432308435,250262,3794680,15231,1476146,318871363,1995417,204407,3532122,147208,11068430,1.35574556125945
1788,358.2225352,1473125,426430007,223942,3650041,16072,1485605,319939501,1981048,180386,3426419,156050,10941200,1.33284575886114
1789,358.422746835,1517306,427109329,202097,3613907,15157,1510431,322713487,2019933,183453,3382919,155675,11241502,1.32349389227727
1790,358.622972304,1508957,427146764,226808,3676684,15953,1517691,321599500,2007571,182732,3450217,156476,11300768,1.32819473910874
1791,358.823189518,1516664,435275043,209465,3648291,14676,1519247,323256311,2021810,188133,3376472,153210,11173675,1.34653223522061
1792,359.023417944,1505734,426736753,202708,3609610,12274,1513039,322771681,2026070,183136,3400271,162231,11199295,1.3221009714294
1793,359.223674868,1505040,424836448,217396,3646963,17970,1503501,321093845,2025298,190121,3475124,162423,11183092,1.32309122275452
1794,359.42388334,1504515,439961469,224627,3690255,18409,1503183,325233071,2030227,200537,3455791,157779,11271085,1.35275747834389
1795,359.624100154,1509276,427461225,202271,3593870,15772,1525019,323556257,2059077,186351,3388847,157160,11252595,1.32113416369506
1796,359.824311295,1511819,435309801,206788,3584819,13915,1515503,324845241,2017016,189535,3341569,156557,11206562,1.34005288075007
1797,360.024520684,1515531,429487661,198179,3593548,12590,1538681,326910703,2028158,186823,3366598,149789,11247334,1.31377668904282
1798,360.22472063,1503958,424324734,201107,3627019,11800,1508824,321847752,2022124,190105,3350025,162365,11259943,1.31840204370916
1799,360.424961698,1526133,430911252,198966,3644884,18068,1516701,325855196,2025195,191113,3382749,154611,11403262,1.32240104589279
1800,360.625167122,1522961,421879929,202134,3585827,12492,1500003,324399022,2014526,182377,3425329,152255,11513748,1.3004969201171
1801,360.825372493,1482290,431583411,228876,3685969,18130,1504896,321639686,2030725,192894,3437599,149090,11220005,1.34182263503391
1802,361.025589661,1495667,428622317,214034,3625215,13631,1517242,323279457,2030920,190317,3403918,152773,11409264,1.32585695663303
1803,361.225810322,1511865,427280496,200196,3603225,9511,1502887,324005321,1995341,186928,3314300,153653,11262896,1.31874530542046
1804,361.426015723,1510252,423360990,209214,3631875,16816,1514095,320491961,2009628,190755,3409379,160310,11280399,1.32097225989391
1805,361.626244008,1501253,425701668,211219,3644252,14957,1503855,322827360,2033933,187311,3414270,156367,11264523,1.31866663346006
1806,361.826460939,1495950,428258169,210176,3628870,16250,1505632,322836638,2042684,183675,3409336,148808,11204597,1.32654760516989
1807,362.026675868,1507025,431986098,208456,3633709,17217,1502448,323360700,2029169,183215,3363943,165414,11222101,1.33592640664125
1808,362.226906442,1496150,434349404,205191,3650000,15479,1501449,320934272,2030526,187855,3398696,159213,11310234,1.35339052851295
1809,362.427125862,1471045,421814290,224713,3662964,11987,1483024,317891885,1986238,189198,3405526,147245,10986840,1.32691116037769
1810,362.627335636,1518913,432412852,212425,3636372,14592,1523048,323601613,1998114,183074,3377614,154414,11208010,1.33625060762599
1811,362.827558945,1513124,424358288,209918,3583049,15408,1504302,323484434,2024638,187255,3418616,153422,11319837,1.31183526438246
1812,363.027782595,1514229,429047433,206470,3599425,15472,1517282,325145877,2030463,184826,3426166,147911,11437735,1.31955366298555
1813,363.227998241,1431341,436930108,202413,3478438,13503,1496560,311438564,2058363,190912,3338658,322066,11110582,1.40294157020323
1814,363.428202898,1504884,430923924,206926,3637393,14996,1501036,324928404,2045488,185585,3394772,160962,11281219,1.32621192451984
1815,363.628399419,1526683,438683690,210917,3688472,22067,1536881,326953688,2062094,184044,3464663,159859,11398418,1.34173036151836
1816,363.828594323,1520011,442245961,209336,3659098,19396,1500725,326381696,2031610,193760,3425533,155130,11554209,1.35499620971392
1817,364.028810347,1535870,439227718,207008,3669532,17955,1541389,329061951,2079683,191344,3407760,159809,11390085,1.33478731486643
1818,364.229004458,1527072,452811546,211844,3663082,40709,1535865,327177255,2007947,183456,3309332,216366,11203946,1.38399457505076
1819,364.429200629,1566256,449384949,221738,3708941,25651,1536777,331400138,2038361,188441,3570634,173035,11441041,1.35601919695036
1820,364.629418349,1522244,436412579,217731,3678843,21069,1527258,325852516,2061643,188392,3469471,156026,11278906,1.33929479617705
1821,364.829616027,1508582,426722400,214432,3603214,14040,1504187,321921411,2012261,185488,3418522,146383,11177395,1.32554836497036
1822,365.029820587,1517860,425398150,209662,3638983,19097,1510473,324037496,2040896,189314,3442209,160217,11286818,1.31280532423322
1823,365.230039631,1497297,424896835,202586,3519791,14089,1514173,324124950,2014200,186459,3219868,266281,11154746,1.31090443669949
1824,365.430250468,1506072,436088026,234505,3701949,12948,1500237,321815606,2008788,209398,3441468,151256,11152743,1.35508663305781
1825,365.630462865,1510370,428368733,215325,3673681,11190,1515835,324816134,1992117,189197,3386136,148800,11141315,1.31880374205796
1826,365.830692026,1520127,435024304,203760,3669316,18327,1514752,325303997,2031959,180903,3352568,158316,11290196,1.33728545610216
1827,366.030905901,1547085,434093327,217362,3614080,12602,1529363,329829975,1999213,180880,3427646,155669,11418480,1.31611242125583
1828,366.231114608,1483120,429318678,207594,3489282,13945,1528113,319879194,2032098,183136,3414846,301861,11299414,1.34212754706391
1829,366.431340025,1503090,425246384,237576,3688747,11888,1497195,318450801,2009647,196652,3397979,146971,11093720,1.33535975624693
1830,366.63154882,1508027,430938346,218957,3653787,10960,1515322,323581471,1987633,192142,3394496,155988,11147180,1.33177695455869
1831,366.831762762,1523144,431669230,204060,3615630,17332,1529714,326321709,2060241,186721,3417568,149103,11383352,1.32283332090541
1832,367.031981239,1508282,422491841,214425,3666576,12324,1521827,321517690,2028581,181263,3401733,154689,11185637,1.31405472899485
1833,367.232177111,1479036,432804259,203955,3670777,10086,1470984,318223389,2054366,188420,3447327,158592,11366264,1.36006426290684
1834,367.432366407,1537995,431531735,199642,3563904,19694,1552664,330076933,2053412,189839,3391663,153679,11345935,1.30736713734552
1835,367.632561936,1530359,426584774,207359,3576875,14553,1520258,325936152,2028423,185997,3389713,159839,11381990,1.30879858334954
1836,367.832770812,1517349,430585931,206696,3655267,20622,1502992,325466071,2030869,189657,3409079,152832,11329611,1.32298254523741
1837,368.032973862,1515345,428869387,225171,3651362,15093,1496324,321008120,2015873,189594,3413180,150111,11277137,1.33600790846038
1838,368.233183606,1490174,429875361,211810,3627294,15835,1489995,321735835,1998944,187945,3359078,159136,11066144,1.33611278022543
1839,368.433405655,1502152,429656980,208651,3567167,11163,1488791,320073114,1997164,191338,3400854,155917,11193913,1.34237135581466
1840,368.633612709,1506741,423615764,216586,3610516,15719,1529934,320862913,1991666,188130,3359736,163274,11075265,1.32023910161284
1841,368.833810071,1513641,425300087,206400,3582838,17141,1514347,322247737,2004684,186827,3342359,156628,11057622,1.31979231556248
1842,369.034028431,1507099,434053100,211689,3645339,16613,1504851,322343093,2008946,182437,3410080,154527,11313274,1.3465562297623
1843,369.234235003,1535255,429382516,210782,3589009,15743,1538811,325123768,1998974,182900,3353269,164548,11231688,1.32067402712926
1844,369.43444996,1540710,436192060,212141,3640377,16023,1543160,329735842,2013830,184969,3392308,163538,11399156,1.32285303700773
1845,369.634674152,1510562,442161707,213319,3648600,28518,1535304,327094171,2048567,187092,3435863,196826,11301979,1.35178717996781
1846,369.834891154,1519803,446699200,207985,3689631,23742,1521544,324239125,2043781,182654,3451013,170461,11350740,1.37768444816769
1847,370.035111799,1507853,438677956,206948,3701308,19347,1517996,326349993,2084271,187419,3457864,155622,11510566,1.34419477680209
1848,370.235342207,1520485,434861196,207685,3613257,15561,1538849,329138905,2051772,187328,3414572,162077,11240770,1.32120873404498
1849,370.435555959,1517345,453152546,222857,3734788,21518,1536059,325702798,2068256,184481,3499522,165205,11515548,1.39130688708422
1850,370.635763631,1503087,431754999,213824,3698630,11784,1525571,322482978,2028073,192021,3373938,148910,11078085,1.33884585685016
1851,370.835975307,1485415,432072804,239108,3751644,16762,1486306,318278587,2010923,184548,3514110,147523,11163524,1.35753023184057
1852,371.036161779,1475054,431768790,242396,3735859,14222,1478714,318160212,2006047,196066,3486340,144575,11100388,1.35707977841051
1853,371.236353548,1491014,431457387,239305,3777483,20555,1484619,316620345,1980953,187832,3611142,160518,11049069,1.36269634536593
1854,371.436561868,1517667,453625363,237064,3757966,29193,1510736,322028983,2043709,194764,3516274,181266,11246125,1.40864762784411
1855,371.636752163,1527047,460260119,218098,3778887,38787,1530134,328324413,2075911,193594,3525103,206773,11547373,1.40184555511564
1856,371.836937684,1553443,461275685,214745,3751923,24996,1554127,332721601,2057322,192037,3516303,173966,11596767,1.38637131948641
1857,372.037135862,1447546,466766023,215600,3658302,32813,1379087,298297806,1891143,168699,3337989,279046,10885408,1.56476518972453
1858,372.237326192,1523343,459098955,212663,3744387,30244,1570505,331666455,2095448,188432,3515353,203703,11484574,1.38421883816981
1859,372.437543964,1521269,449274452,212144,3708404,28765,1536789,327726726,2078832,193689,3469234,188658,11372741,1.37088133605558
1860,372.637757034,1544783,455453407,204876,3669230,29366,1546737,331542820,2059392,189773,3439572,180285,11360499,1.37373931668917
1861,372.837965465,1529156,437062781,219978,3696494,27672,1522200,325768457,2069393,194173,3484620,181178,11371490,1.34163628064211
1862,373.038173622,1513026,434810958,217894,3730142,19566,1537020,327587692,2025768,185849,3435237,164466,11175573,1.32731164393075
1863,373.238405408,1497579,432783717,213776,3681946,17142,1516675,320482341,2034785,186328,3379481,149665,11120521,1.35041361608127
1864,373.438613287,1532768,437078080,215987,3697231,20270,1508367,326514289,2031818,190104,3473042,170333,11362225,1.33861853745702
1865,373.638824633,1531408,450876762,220942,3779686,21192,1525360,331060761,2042064,194744,3473357,175693,11441078,1.36191544004818
1866,373.839044704,1526470,447774517,224013,3739422,28854,1516002,329310904,2107522,187339,3546659,166857,11557497,1.35973182655379
1867,374.039255871,1534357,445502263,213203,3717316,22240,1513519,328442379,2055502,187515,3475820,173227,11466334,1.3564091952945
1868,374.239468795,1534363,442907256,218100,3716380,25989,1516146,325090265,2026042,184804,3490505,170599,11319783,1.36241316238738
1869,374.439684685,1515927,453989749,232132,3844831,27028,1541068,325734381,2023566,196837,3562799,190753,11444595,1.39374218836298
1870,374.639871739,1481854,448621063,246461,3807115,23306,1494874,322449383,2030211,202866,3542946,166537,11120639,1.39129142945205
1871,374.840079178,1499235,456342209,257174,3816364,38126,1511821,322313492,2012271,204288,3606938,201788,11194503,1.41583340544739
1872,375.04026881,1497327,438815845,227106,3715969,16743,1512972,324032155,1997240,188234,3467227,145103,11221615,1.35423549246216
1873,375.240447476,1487740,429842278,218946,3671692,16635,1511134,319042347,2034319,191317,3452642,151572,11131139,1.34728910454009
1874,375.440636287,1526868,442180168,225907,3739289,22205,1512826,326471863,2039857,188969,3521221,167093,11211788,1.35442045123503
1875,375.640834781,1531139,433359073,201736,3626368,17298,1518706,325346102,2045557,182018,3399528,184087,11248217,1.33199405290554
1876,375.841017154,1551897,457939312,226342,3793868,31446,1515782,321689245,2069565,190104,3557442,208332,11510896,1.42354560843338
1877,376.041208833,1558081,456494538,216690,3746948,29161,1572381,334312631,2055986,185190,3526853,174361,11390880,1.36547200335963
1878,376.241417606,1515239,433478856,211926,3703873,25411,1527183,325056344,2010330,186187,3320751,169484,11254223,1.33354990296698
1879,376.441620297,1507059,434580626,232794,3718883,16485,1500412,321638425,2020431,196150,3484856,145432,11241671,1.35114648071044
1880,376.641814222,1504396,425637615,238909,3706474,13760,1484703,319749370,1984059,197093,3484345,146398,11320223,1.33116013645312
1881,376.842031885,1493637,434816146,238898,3727263,15915,1498068,320707109,2018315,204419,3456041,141739,11087800,1.35580451383134
1882,377.042256504,1499828,436483002,234911,3737084,15608,1506181,323793747,2022521,189959,3455642,144418,11052321,1.34802789134776
1883,377.242483108,1511853,426626742,225912,3673861,17757,1492064,320648297,2003561,199790,3477672,149393,11159482,1.33051304495155
1884,377.4427058,1514428,446685993,211389,3677812,20500,1548588,328508540,2101023,191992,3477223,168328,11360840,1.35973936324456
1885,377.642909873,1544007,442705118,220657,3711165,19877,1514072,328779604,2022118,188672,3465701,170922,11358534,1.34651028413551
1886,377.843112656,1562023,453332056,202800,3629300,21720,1563357,334774791,2069638,188720,3434579,163579,11452382,1.35414035998905
1887,378.043328019,1559438,459007954,215102,3762869,28741,1543341,329519044,2042835,194638,3477439,176500,11532449,1.39296335783251
1888,378.243535981,1500569,438870089,204097,3694652,24636,1532194,322601275,2065464,189761,3424842,176403,11153649,1.36041027426194
1889,378.443745962,1540499,442399072,204203,3662499,26151,1575763,328529395,2084999,191366,3401162,178944,11319017,1.34660422699771
1890,378.646414775,1561353,464830813,214005,3805081,26258,1572899,331286364,2084105,187233,3523122,209814,11589308,1.40310880106131
1891,378.846656836,1539130,446319610,211671,3649114,26354,1545512,327533900,2073375,186542,3450062,182073,11477729,1.3626669178366
1892,379.046859378,1541584,428771251,210695,3642114,20081,1535425,324366541,2051704,184706,3394298,194992,11283442,1.32187262495733
1893,379.247082133,1527950,458019574,202754,3725473,28618,1563469,329970378,2098020,188662,3447171,212521,11301528,1.38806270058581
1894,379.447284287,1541062,451115439,205576,3653555,23151,1571378,329409025,2071187,187686,3364766,175662,11308721,1.36946897250311
1895,379.647491715,1556830,449403150,201531,3655326,22738,1556631,333388262,2046652,192701,3420833,170362,11442915,1.34798732056139
1896,379.847705709,1538057,456411304,206607,3762179,29456,1555266,327420823,2060349,191499,3477702,209677,11498024,1.39395930844631
1897,380.047910465,1553039,453454062,216528,3690203,26408,1548046,328537465,2053592,192675,3443006,194883,11685871,1.38022024976664
1898,380.248099377,1523890,440767525,215755,3681777,26332,1512420,323656312,2065834,201608,3521956,180844,11485585,1.36183818655142
1899,380.448307348,1539197,449332183,203299,3667045,23180,1531939,328681588,2060297,193891,3395620,170040,11471799,1.36707439480912
