index,time,dTLB-load-misses,cache-misses:u,branch-load-misses,L1-icache-load-misses,branch-misses:u,L1-dcache-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-store-misses,instructions:u,cpu-cycles:u,LLC-load-misses,cpi
763,152.9603,167182,436990,4672817,336870,4697144,2142681,312,2115,260,863780805,515481626,449701,0.596773652547188
764,153.160499971,152233,422903,4712258,318960,4784881,2039422,274,1789,212,866422578,512631049,445649,0.591664000935119
765,153.360688401,188309,459681,5017246,316116,5079894,2262436,400,1504,240,849796968,513830854,438837,0.604651314783227
766,153.560877767,171311,443600,4906101,294214,4892771,2207818,315,1904,678,861326290,514290985,452696,0.597091939455372
767,153.764985094,184562,459265,5203623,324873,5207007,2397667,392,1919,312,865700970,524415351,475237,0.605769623892185
768,153.965172719,163999,427005,4820211,311882,4816520,2155604,346,1899,330,876349873,515013226,426870,0.587679923130428
769,154.165367947,167825,433876,4922780,290825,4858032,2113309,277,2208,160,862216797,513060146,435818,0.595047727886006
770,154.365573317,168801,461290,4857174,275202,4862478,2209826,436,1961,143,859466902,513876891,446251,0.597901896866763
771,154.565759953,162736,433399,4781647,357652,4775968,2054163,340,2001,275,856162536,513107706,427611,0.599311093892574
772,154.765946717,159412,394595,4720977,409369,4746747,2021374,281,3293,400,871030496,513154708,390147,0.589135179946673
773,154.966148916,170868,427427,4834794,418743,4894304,2269109,347,3461,209,841396372,512841697,408814,0.609512607929334
774,155.166338603,176224,470537,4858341,394695,4825915,2314733,425,3613,263,835966344,512572797,423028,0.613150039686287
775,155.36652875,172498,463031,5054428,398447,4988717,2395549,382,3774,205,830363924,511084158,483968,0.615494174575918
776,155.566732255,182084,474869,5262413,389152,5234806,2379883,429,3847,197,810413100,508495413,478164,0.627452114236554
777,155.766899626,167161,454877,4681976,406664,4927690,2207809,431,3815,1029,786643168,486593634,437058,0.618569707072064
778,155.967104902,159108,496039,4514705,297444,4522105,1976532,400,2108,159,729441350,457024676,488616,0.626540675271562
779,156.167328595,185296,510393,5084762,302897,5031336,2252288,425,2086,372,830758737,515758474,531329,0.620828227293142
780,156.367529224,182277,525677,4866358,291878,4945909,2342163,519,2288,246,831079717,515304727,524913,0.620042477826468
781,156.567702457,178012,492949,4982889,304503,5005675,2343561,510,2090,126,831987869,507249923,499319,0.609684277740352
782,156.767867103,165988,538382,4946105,283767,4838992,2263479,381,1779,694,788301249,493086206,523594,0.625504788461904
783,156.968046687,157194,476957,4577368,382565,4644208,2123722,381,2480,1541,730256640,456267534,492187,0.624804361929527
784,157.168236036,157552,508321,4547205,278409,4649899,2097499,315,1904,1072,768406703,474937517,504700,0.618080913591406
785,157.368424743,162927,445429,5112200,312398,4938380,2162318,403,2108,102,857340785,513645687,451668,0.599114956370587
786,157.568624255,148333,432963,5047794,334602,4995988,2060422,258,1733,197,861536069,511886055,394921,0.59415510669699
787,157.768810491,139237,387449,5058994,367712,5121552,2012340,274,1891,87,865756168,514421270,372190,0.594187242336805
788,157.968980353,142688,397550,4629883,366036,4781179,1947605,257,1810,437,834413788,491810790,393045,0.589408752675118
789,158.169187047,152267,427864,4920753,322904,4846881,1928286,303,1970,181,850003513,511681134,431648,0.601975316777308
790,158.369382902,151689,416041,5004106,286548,5118723,2048497,294,1717,126,861573976,513492357,417198,0.595993346252139
791,158.569576537,143345,415571,4826023,301798,4855938,1985391,397,1931,393,866588391,515009696,381167,0.594295632561734
792,158.772279546,156306,403583,4964201,331343,5016800,2116355,313,2046,280,889634175,521581777,431545,0.586287927844049
793,158.97246993,161871,411536,4956488,290394,4800821,2001710,274,2230,281,869215585,514152512,414658,0.591513222809966
794,159.172669869,114972,350319,4293686,281869,4076764,15353577,426812,1398,13093,734640947,511556162,311866,0.696334943061648
795,159.372868174,142609,386896,5257849,329517,5217548,2317868,243,1557,118,879494652,514922117,370354,0.585474983650043
796,159.57305703,147333,393751,5073309,334269,5215059,2226324,328,2351,770,868038971,514173697,396305,0.592339415830214
797,159.773255369,146079,373700,5403946,349287,5279198,2305939,278,2099,243,868527017,514880457,368592,0.592820311771603
798,159.973460995,141536,390360,5335381,348945,5312770,2229981,296,1513,122,862961179,514855648,372292,0.596615074384476
799,160.173656531,147005,383498,5391227,344671,5359711,2332900,231,1804,247,868964662,513302403,391848,0.590705727685852
800,160.373853211,145983,397917,5272271,286874,5184916,2299180,403,2076,475,882395165,514059428,391121,0.58257280682176
801,160.574065656,147744,376593,5671908,334999,5490772,2246420,428,1795,197,865219078,515209411,375383,0.595467002635834
802,160.774255492,149975,406012,5312353,347945,5432254,2317733,344,1782,283,869805141,514505270,390244,0.591517853537267
803,160.974443604,153297,386758,5669105,315789,5675086,2384710,269,2049,241,852033591,512884647,384110,0.601953552556592
804,161.174644934,145187,388940,5470781,330551,5542095,2224997,260,1816,106,854760379,514029745,386594,0.601372919977144
805,161.374839034,155992,395845,5501431,338024,5518090,2341556,347,1776,131,853931061,514353117,387340,0.602335645687445
806,161.575033901,148591,385637,5223942,331624,5171871,2089671,265,1535,87,853633849,510636777,388895,0.598191809753317
807,161.775236506,152276,377246,5672453,367096,5562421,2302077,337,1839,303,851007872,514049873,399206,0.604048317193475
808,161.975430051,148083,377963,5556283,323378,5559739,2351448,322,1835,228,848160299,515489403,391735,0.607773558380148
809,162.175623067,146467,387165,5992667,358111,5927160,2375360,408,1813,427,845069801,515217125,367257,0.609674046321767
810,162.37581327,146921,367482,5585397,321841,5655768,2199525,368,2283,957,850895537,512231553,395333,0.601991114921079
811,162.57600844,149243,411965,5574983,359957,5329336,2316900,309,1623,212,841488190,506644511,397709,0.602081546741613
812,162.776203488,157891,405680,5560300,370060,5515435,2350698,294,1755,287,852570683,514484918,401391,0.603451336362688
813,162.976415161,154641,389345,5544541,329620,5560683,2427126,403,1983,381,855190958,515039122,395877,0.60225042978062
814,163.176605772,160845,420011,5444085,321927,5478411,2453683,409,2308,180,852408841,514376505,424790,0.603438725948174
815,163.376799104,168126,424782,5504493,323606,5443295,2446160,430,2116,181,833561206,513693294,431855,0.616263437288611
816,163.577006119,156856,424056,5405787,320403,5360817,2432217,368,1926,256,839761095,512816369,409567,0.610669358289336
817,163.777181791,141812,423204,5274220,325464,5333121,2253874,367,2270,1025,788737661,486732389,420424,0.617103015447363
818,163.977369453,133102,413799,4795716,316456,4890588,2038289,275,2136,319,744707263,457086906,381506,0.613780647389765
819,164.177568824,162634,461528,5277176,308328,5391878,2326546,356,2327,430,837933062,513056358,474627,0.612287999205359
820,164.377754959,168606,443423,5278071,276775,5298344,2541567,390,1986,224,849100692,514186880,450530,0.605566436165382
821,164.577945421,156914,450642,5473307,293372,5281603,2328345,354,2168,1016,842319395,515287557,431080,0.611748417594017
822,164.778116016,139002,387160,5439964,286279,5432306,2308481,349,1754,497,805771946,491678001,387835,0.610194985616935
823,164.978283313,141138,446289,4879294,309936,4820602,2191206,325,2267,1432,739941989,456584765,435218,0.61705481211717
824,165.178510884,146630,458676,5138870,283144,5080955,2157981,403,2002,613,770699039,484250237,447911,0.628325990425946
825,165.378709559,154436,424678,5304814,312317,5398723,2333223,312,1946,326,840917081,513344352,427941,0.610457753325146
826,165.578902059,152157,416645,5293108,302207,5334214,2337905,400,1895,712,859278262,514375432,410846,0.598613341855959
827,165.779096212,164957,407151,5335407,301309,5257499,2410904,376,2271,198,847937556,515579506,393863,0.608039474548288
828,165.979277964,150160,412631,5166002,288097,5218687,2238677,341,1853,475,806888060,495738319,404922,0.614383014912874
829,166.179466689,145101,434957,5414117,307613,5344245,2200889,353,1895,153,820694278,506232883,435450,0.616834912305798
830,166.379670049,152606,408828,5592852,309886,5610829,2283230,344,2101,178,846945158,514791251,409333,0.607821233922209
831,166.579871296,174047,484675,5435675,256586,5521826,2353571,406,1864,1306,824235775,513837642,483014,0.62341099183665
832,166.780048372,164069,445462,5800872,253174,5788448,2485168,394,2217,341,825404605,515176048,431347,0.624149713824289
833,166.980235867,159615,408477,5748817,295082,5768305,2499767,303,2215,166,835956883,515171312,400349,0.616265410903974
834,167.180435927,156550,403187,5717649,269779,5716757,2266133,399,2129,121,831689749,514863528,397625,0.619057200860125
835,167.380624632,149464,399050,5619737,341551,5685261,2292644,412,2274,322,831296519,512732451,404890,0.61678647664348
836,167.580816401,163203,405008,5625901,260334,5526701,2440222,444,2042,222,827457813,509725182,437362,0.616013498201146
837,167.78101801,155390,386501,5660009,258074,5498227,2383822,406,1875,148,849209418,514872977,399682,0.606296828658111
838,167.981211345,147991,363583,5672433,248374,5559731,2312062,336,2138,122,856920429,515789812,375541,0.601910976264052
839,168.181403797,151498,409077,5884644,240253,5901070,2404699,374,1919,348,836203073,515369781,412971,0.616321319115746
840,168.381604561,146911,368594,5766735,251891,5628697,2352121,388,2002,240,849909745,514579483,367516,0.60545191536779
841,168.581771873,149795,428403,5064838,580809,4887409,3299029,403,1917,613,764925771,481299110,402971,0.629210216529625
842,168.781974789,143353,425008,4691395,288405,4717515,2084322,390,2336,209,735469707,456990719,426007,0.621358996367202
843,168.982168565,154570,436239,5333682,307693,5428650,2218155,334,2226,379,839721041,513793132,447492,0.61186168610011
844,169.182367241,161676,436834,5574582,304729,5612260,2312725,452,2107,166,822482326,514915648,430095,0.626050714675175
845,169.382554005,167641,420987,5439332,325328,5410635,2185388,427,2207,72,837374734,515499088,421444,0.615613377224252
846,169.582732127,146437,425289,4847059,299549,4989487,2179857,297,1904,1010,809616244,491148319,430904,0.606643360530202
847,169.782906606,145060,453099,4754257,289764,4767060,2128024,362,2440,944,737694386,456416085,454460,0.618706192783742
848,169.983139199,164181,479122,5019591,286825,5071797,2304562,394,1748,785,775955322,484954099,489197,0.624976832106836
849,170.183325559,175313,474507,5498269,331458,5439212,2525677,400,2199,28,824850982,514362405,452934,0.623582218151496
850,170.383526182,167117,437841,5541962,288427,5492731,2505767,411,1883,108,835545624,514615546,442710,0.615903585894431
851,170.583727252,149071,406208,5500431,290101,5377137,2268969,321,2050,496,835105720,514971879,410627,0.616654714088176
852,170.78389054,138000,395937,4969746,319555,5216293,2135046,332,1888,328,815068573,491428145,402746,0.60292858942066
853,170.984083067,147361,408985,5546941,297859,5462519,2181410,284,2205,200,826283005,510439812,436423,0.617754218483533
854,171.184270159,161613,441028,5373484,336148,5343610,2302968,340,2189,71,837076867,514516069,438227,0.614658090891908
855,171.384454831,167086,446478,5581285,309691,5446506,2380783,400,1966,144,829344991,514212234,442674,0.620022113330639
856,171.584669852,167557,451075,5463895,307946,5421486,2288418,404,1899,625,834820703,515503777,466651,0.617502387216192
857,171.784860246,168922,423705,5491115,285825,5506920,2375011,454,1890,372,840331395,515292605,422232,0.613201658376693
858,171.985054289,161685,431819,5638450,308387,5575762,2434535,343,2220,306,834113980,514788888,436217,0.61716851694537
859,172.185266115,168339,432405,5542268,323599,5521497,2399433,428,1880,297,835316062,513251863,441654,0.614440313491781
860,172.385459043,166989,425896,5370086,320566,5419314,2448893,434,2074,292,834334355,514837342,434760,0.61706357758695
861,172.585658084,161088,417117,5557269,318875,5417318,2368362,378,1929,232,838317811,515222225,431332,0.614590574409256
862,172.785859244,162123,421908,5476770,312988,5467439,2328008,406,2243,82,836368896,515360486,414478,0.616188010415921
863,172.98605424,152045,402876,5519696,304714,5470324,2370436,424,2083,200,850919623,514357048,385976,0.604471954926347
864,173.186223015,143333,420899,5230031,301044,5160129,2297170,334,2380,982,800919609,486468160,424516,0.607387001808318
865,173.386468094,133568,427208,4894837,287050,4916867,2131981,290,2077,240,746881209,457502079,414282,0.612549992538372
866,173.586656548,144317,433746,5571348,308044,5387710,2229045,322,2026,235,815757259,509771424,424340,0.624905777271177
867,173.786843165,150754,432925,5267396,336800,5297540,2208097,297,1979,277,844931872,514877429,421652,0.609371531673029
868,173.987043918,156303,426883,5626231,316974,5530060,2258828,419,2002,201,828725846,514745650,430693,0.621128992759808
869,174.187212142,147287,449398,5395779,304819,5332016,2175856,293,1784,387,776596919,491953132,438576,0.63347293810214
870,174.387381186,142757,462540,4692858,386864,4764183,2140969,297,2383,1147,731581610,456587946,475639,0.624110748218507
871,174.587586299,132139,446931,4765510,299830,4599338,1869587,284,2139,491,804842556,483744545,416972,0.601042454072222
872,174.787755597,153322,424563,5663712,346226,5759509,2328404,394,2101,246,822865357,514728094,412089,0.625531369890931
873,174.987947369,152261,420174,5477067,356297,5632645,2360084,419,1749,241,831261177,515714893,401998,0.620400551919436
874,175.188152265,161682,412227,5534483,283466,5536887,2366049,449,2273,254,843176635,514897105,449633,0.610663393204675
875,175.388317739,160106,455407,5112087,279541,5058110,2148966,391,2095,453,806015537,493068519,461087,0.611735749952423
876,175.588511613,161630,460150,5149374,283343,5210996,2327156,446,2120,225,815078804,504078519,458753,0.6184414519507
877,175.788710328,158534,425846,5416519,305799,5421485,2291087,340,2114,75,839000577,514752808,427636,0.613530934437009
878,175.988903924,158240,424943,5585456,346670,5652211,2373258,400,2118,169,833997529,515580576,431634,0.618203961129482
879,176.189096545,160562,453973,5558761,299761,5554326,2414827,427,1761,83,821966460,513322040,435347,0.624504849017805
880,176.389304084,152586,414747,5478876,294614,5519558,2288567,352,1980,252,840119092,514504255,411622,0.612418239151265
881,176.589497813,157587,455225,5540237,272477,5463582,2438214,326,2167,356,835830759,515264742,458564,0.616470184246952
882,176.789688156,164834,430644,5442334,281400,5416359,2345971,387,1804,106,844136007,515101398,434274,0.610211380309003
883,176.989898486,165495,423981,5624200,296514,5502639,2402434,478,1573,228,832325865,515484206,429474,0.619329793385671
