index,time,instructions:u,L1-icache-load-misses,cache-misses:u,iTLB-load-misses,branch-misses:u,L1-dcache-load-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,dTLB-load-misses,LLC-load-misses,dTLB-store-misses,cpi
2015,403.616769902,611600044,284132,1139396,7755,3681533,7489466,497128443,3729064,2095,520548,1189214,3196,0.812832582137617
2016,403.816974086,750462506,216756,394616,8200,4806805,9088905,507296121,4986546,124,702618,363909,3409,0.675977969510978
2017,404.017171074,795488085,215391,316781,8946,5073967,8047848,510447707,5103862,329,663770,375311,3430,0.641678633062116
2018,404.217388374,796119236,178596,332748,8248,5036905,8610853,504532873,5003066,96,691493,292581,3083,0.633740337106991
2019,404.417588584,792910139,175582,457562,7976,5010366,7889521,507084618,5024669,50,698169,366140,3479,0.639523437850755
2020,404.617784677,768676633,174923,444844,8001,5255911,7484394,504481231,5350287,78,755747,450600,3337,0.656298382625611
2021,404.818008282,790043237,205713,381344,8224,5451056,6896038,511743476,5406464,1404,705650,620286,3328,0.647741100782311
2022,405.018249962,674664734,338973,865469,4850,3334456,6268784,490536923,2780443,18016,283056,1076531,2555,0.727082502284757
2023,405.218441036,918004498,217565,95989,5313,4685111,4965383,508906642,4541093,93,392627,94326,636,0.554361817516933
2024,405.418642245,933954428,224573,200599,5790,4440917,4527415,508667419,4513832,103,414244,197524,1591,0.544638371798586
2025,405.618832009,842336563,236286,152309,5912,4794747,5452030,509654507,4827087,140,498158,194398,1945,0.605048539249981
2026,405.81902859,755823666,202227,798733,6027,3854842,6756990,500338198,4423058,162,611481,234631,2799,0.661977416833095
2027,406.019245061,784784253,176171,1016907,4389,3683668,5953519,501233640,3892147,3232,370376,1165145,2718,0.638689726614583
2028,406.219431259,909893726,218112,109119,4678,4712946,4673446,510747986,4714156,130,407300,131981,2407,0.561327077443767
2029,406.41962139,847699546,345781,133858,5860,4158778,4813808,509628133,4147333,148,395811,145152,1824,0.601189578789747
2030,406.61980899,807883403,260309,260901,5583,4640708,5743691,508207461,4725024,71,504877,188600,1837,0.629060405391197
2031,406.819997231,722614956,211849,518658,6627,3971433,6299625,498111825,3750931,12601,505255,688401,2136,0.689318454958743
2032,407.020148544,867777747,211451,743204,6468,3748359,5698950,503310646,3476463,572,369682,970211,1588,0.579999484591531
2033,407.220399707,832520133,247345,346822,9034,4558935,5923211,509666772,4397240,132,539819,297701,2383,0.612197533485956
2034,407.420580276,797604811,238774,414703,8647,4772474,7397760,508613481,4847579,260,598060,366308,1952,0.637676044559365
2035,407.620771266,706454889,306473,339664,9312,4537392,8013838,507452255,4516963,556,627833,390975,2310,0.718308080107292
2036,407.820967346,757935114,209006,337537,8687,4876529,8797654,502756369,4813206,162,697417,274115,2371,0.663323759136458
2037,408.021158407,768402451,171334,967176,5232,3668303,8384846,500103428,3178332,7063,358258,1812837,2255,0.650835284751063
2038,408.221350382,906827172,248032,278407,8254,4518275,5017784,509872139,4512164,121,491764,310645,2286,0.562259441206951
2039,408.421554669,829545374,242792,308660,8532,4809922,6719870,509686243,4762739,146,571333,317814,1692,0.61441635258881
2040,408.621745269,783174327,224081,384732,9450,4844177,7844897,503484588,4883011,174,643005,322468,1960,0.642876778058635
2041,408.821935926,787426397,210175,265640,9092,4998564,8698146,510697554,4989393,194,683347,261847,2453,0.648565448079587
2042,409.022143795,715385133,158616,1076250,5967,4027271,8362544,489505499,4037921,2850,550889,1104290,7799,0.684254503510908
2043,409.2223385,649537670,200054,182623,8120,4900578,7029108,505810688,4832881,118,823983,154724,2571,0.778724177767858
2044,409.422533408,704835762,193238,111527,8573,4420100,5541946,507235765,4429787,78,705576,77156,3106,0.719651005733162
2045,409.62272525,785158579,200632,53149,7306,5833175,5360363,510948056,5799484,94,727827,73086,3303,0.650757782779063
2046,409.822929502,705733245,198088,195571,6472,5383910,5737351,497010595,5457331,127,705181,190510,3168,0.704247105434292
2047,410.023119149,689175255,200744,167665,8112,4594613,5860834,509278134,4476698,112,675097,134165,2579,0.738967527207575
2048,410.22331626,679056862,173932,891936,5746,4052278,6099600,489061488,3892404,5683,495088,1087045,1814,0.72020697436086
2049,410.423521031,652701952,196026,100967,8698,4593681,6862957,510534104,4528814,93,834625,121500,3399,0.78218565523763
2050,410.623705592,724525369,193586,62306,8219,4886142,5516916,511174434,4868412,70,717410,59255,3461,0.705530069575797
2051,410.823892741,802545631,206417,157079,5214,5808889,5228253,503747185,5844098,152,610758,93638,3224,0.627686657981445
2052,411.024096708,676159113,207120,170969,7433,5214989,6246423,509273419,5220327,163,761365,221690,3290,0.753185765315567
2053,411.224290109,745923014,207821,99533,7700,4630585,5171813,509440319,4703949,109,665076,105286,2867,0.682966351002008
2054,411.424464254,696467781,169848,1077826,6230,4472303,7818591,495613102,4174343,2568,551519,1136730,2738,0.711609518086236
2055,411.624705075,718672025,192653,503125,7983,5279417,6413823,506195290,5315249,225,704361,536115,3829,0.704348120410002
2056,411.824894244,734723763,195101,455678,8570,5447591,6582739,508583709,5521558,214,735541,573705,4547,0.692210779903685
2057,412.025087532,772160466,247395,394983,8309,5284303,5717697,507164390,5171738,191,676424,363349,4682,0.656812168366051
2058,412.236352877,695082685,213334,1257129,7906,4506951,6857992,524750395,4775718,773,735320,1253305,4796,0.754946722633438
2059,412.436571419,748094769,183779,403869,8058,5316155,6765027,505688128,5284093,84,697989,373958,3497,0.675968004262305
2060,412.636747539,737897068,199429,388372,7681,5573065,7246176,509248067,5587878,178,725958,427163,4031,0.690134287130682
2061,412.836943394,719496532,217184,471073,7975,5221930,6004674,497608041,5118664,336,678104,429882,4979,0.691605892271347
2062,413.037134787,746239822,261948,441220,9483,5170862,5430496,507596220,5351073,124,736603,448136,4807,0.680205216922878
2063,413.23732531,788840528,161356,1315172,5805,3769365,6707800,502001088,3751217,11774,382321,1907949,3449,0.636378418934378
2064,413.437525531,1149770212,136609,49143,2571,3730709,2250404,508488006,3738035,75,191352,38151,3273,0.442251852320557
2065,413.637711176,1118842371,152748,51867,2308,3804108,2294870,502993447,3794886,78,189685,32060,3627,0.449565962138558
2066,413.837895654,1074183133,166690,88957,3478,4176040,2992112,509789538,4163809,25,241094,69121,2968,0.474583450753178
2067,414.038088615,975121130,197974,108459,4357,4123556,3473265,483045230,4175520,586,312261,134834,2568,0.495369462458474
2068,414.238270862,910462734,282245,66772,5052,5246787,5574357,509510364,5119483,196,436129,65880,2149,0.559616934304968
2069,414.438454095,859668224,84382,1568760,4468,2255266,4917421,489629915,2839998,19574,201921,887321,3982,0.569556837545737
2070,414.638654903,1142279836,144570,52019,4298,3777587,2287124,510188938,3813611,78,202243,54037,3444,0.446640938516926
2071,414.838845166,1124532290,151506,39256,3474,3937346,2285475,509037257,3956464,71,199259,36646,3482,0.452665754044288
2072,415.039028901,1060985935,165522,67754,4278,4249526,3406749,503507949,4192903,28,270828,59380,3184,0.474566092150882
2073,415.239224072,995801862,225374,79187,3991,4691353,4214582,507662792,4700957,122,365044,85466,2358,0.509803015411514
2074,415.439415857,776185685,221164,985556,3552,3846196,7799339,494195404,3898104,11417,344637,1778846,1924,0.636697395417696
2075,415.639619762,841961622,301679,377959,8679,4658038,4452968,507801927,4550618,397,464813,356325,2817,0.603117664429603
2076,415.839809366,816923793,319032,481481,7664,4575802,4549973,504633004,4562885,143,484839,377471,2215,0.617723474728077
2077,416.039973363,806516482,259159,1246836,8189,3481534,6075107,496799395,3363473,550,370366,1273797,1951,0.615981701660996
2078,416.240186591,876640002,274513,579338,7539,4667966,5095094,510818912,4761728,838,439793,943589,2449,0.582700892994386
2079,416.440377137,836685702,337481,408356,10047,4681435,4515738,509755768,4667670,349,488441,365629,2161,0.609255980807952
2080,416.640549946,844508324,265721,731336,8925,4085941,5573526,508025459,4273274,884,475468,473903,2039,0.601563589798317
2081,416.840737733,735931052,199725,531607,9666,4885163,6600471,508198592,4871288,212,844103,527473,3086,0.690551907843671
2082,417.040937787,735548065,215271,569927,9514,5021937,6126588,509205267,5024154,200,881984,569576,3318,0.692280071459368
2083,417.241133101,725820463,251540,565104,8091,5251837,5484735,504080111,5104648,187,844458,578582,3418,0.694496968184817
2084,417.441326811,780867489,274830,458890,8277,5254577,5016320,507257771,5292753,180,718645,515524,3162,0.649608004105291
2085,417.641530468,807093786,262922,397340,6874,5278650,5227473,509712480,5379428,166,657693,397839,2596,0.631540582818959
2086,417.841725471,748214839,185107,541867,8744,4887802,6476646,508698733,4822708,147,841966,426618,2380,0.679883245405669
2087,418.041925246,708188011,213753,723042,10100,4944389,6093381,501834446,4820883,118,876509,622855,3457,0.708617539700203
2088,418.242128304,697336654,253010,748900,9200,4984793,5281199,502705321,4992752,344,828584,681996,3983,0.720893298977512
2089,418.442320794,784116389,284016,404030,9001,5371509,5186168,509789544,5330766,222,740770,434950,3334,0.650145247761171
2090,418.642518088,791127895,303942,410171,8401,5124171,5249177,507369095,5225805,10886,659220,531173,2633,0.641323733124086
2091,418.842729226,1066768512,218573,284444,5737,3742211,3296761,510030656,3325072,9162,264010,571050,1072,0.478108090239544
2092,419.042924242,1087077462,216305,264317,5922,3832591,2974526,512187645,3809658,167,364002,281597,1916,0.471160209740417
2093,419.243115979,966462157,218791,593360,12132,3086511,3336366,500577847,3035355,3034,289968,301179,4260,0.517948730195341
2094,419.44332052,1049397913,233140,306981,11718,3660680,2901215,505024211,3663177,197,328190,294239,3031,0.481251396389998
2095,419.643515777,1034420699,207931,734950,15348,3333565,3823696,506783768,3759692,134,364459,312641,3243,0.489920366529711
2096,419.843730996,929637044,264816,626089,8839,4053938,5163407,510480681,4011195,2908,567226,989699,6038,0.549118265343135
2097,420.043925336,858764005,309714,657535,10054,4152913,4715077,504636058,4087392,205,670788,636503,6030,0.58763065878617
2098,420.244105474,806718915,300183,760657,8280,4300125,5150114,507277592,4408568,116,737117,745067,6192,0.628815790193788
2099,420.444298212,865385335,229410,1064629,7814,3520889,6033141,508245556,3986778,2997,585521,1087861,5171,0.587305487445081
2100,420.64449736,872150169,301031,632398,8866,4163009,4634998,507654347,4173231,165,680217,622141,6244,0.582072176379983
2101,420.844675754,713539474,287935,924858,10696,3862669,4735506,498883985,3905392,369,716948,885984,6567,0.699168025285732
2102,421.044859434,859411318,229978,293469,6704,4971510,4861329,510511119,5037156,13974,580500,543381,3703,0.594024198084857
2103,421.245057889,755289574,208294,110705,7997,4708407,5186324,508614340,4727156,268,611753,156164,2756,0.673403099299236
2104,421.445250252,795270950,239592,64265,6546,4423263,4772065,509505096,4380435,131,563684,61486,2573,0.640668562079377
2105,421.645458557,847723545,246510,203280,5346,5277985,4190885,504578672,5280042,137,464890,96757,2460,0.5952160642182
2106,421.845658979,868386107,198514,116322,5285,4905033,3679798,506429536,4833890,84,449271,97062,2718,0.583184751480599
2107,422.04584489,711379376,208472,124352,7645,4282892,5380799,493704257,4244086,131,667848,130731,2767,0.694009797945
2108,422.246031497,794331253,252602,145380,6775,4831593,4553120,503603411,4884965,132,552578,130716,2402,0.633996722523519
2109,422.448582241,798485908,275776,452626,6636,5224937,5036060,515991926,5242113,13064,527893,383052,9454,0.646212939803065
2110,422.648747555,825235120,241482,475689,7896,4741685,4778613,507221584,4707859,231,664064,548146,3411,0.614638872858441
2111,422.848934292,703573697,210692,814266,9120,4772618,6327130,506747007,4663923,212,840323,835452,3232,0.72024723090238
2112,423.049134487,684303332,138809,880867,9144,4450991,7490785,502815987,4612629,150,874414,761370,3919,0.734785238485438
2113,423.249306817,783486851,120815,640699,8329,4538885,7953659,509305277,4578269,243,868903,662638,3215,0.650049552650374
2114,423.449525838,782450093,125055,617724,7991,3917495,8322745,498726217,3932705,421,782191,631065,2474,0.637390450153605
2115,423.649711824,726537340,224895,780895,8840,4656924,6773626,504025122,4557144,1026,716953,682870,3896,0.693736019128762
2116,423.849909399,790460461,248794,605981,8330,4650422,5027133,504973936,4753450,181,652460,514713,4430,0.638835161168169
2117,424.050095603,732319131,236122,674035,9710,4867923,5942014,508953637,4899808,528,788344,760464,3905,0.694988858620983
2118,424.250286373,700861462,163850,888368,9727,4495600,7116135,506510022,4496274,250,965417,839472,3956,0.722696352221461
2119,424.450489082,692305008,128630,761210,8672,4487241,8175814,505234679,4305944,233,849404,663322,3719,0.729786254846794
2120,424.650675361,810240138,123212,704247,7774,4070830,8344152,501425557,4033264,554,749052,646301,2824,0.618860426043223
2121,424.850868284,737133667,109636,1394865,6456,3263819,8110560,503968620,3659004,9890,690521,1275779,7326,0.683686884159098
2122,425.051085489,981084329,139999,564715,5356,3151077,2466462,493512398,3256598,115,258950,154219,3153,0.503027500707332
2123,425.251271525,1149180766,156408,113963,4420,3739422,1821786,509736038,3698741,96,259341,109234,3506,0.443564714169607
2124,425.451459287,1135812752,143747,102961,4156,3820461,1812581,510899158,3834129,106,242746,112680,3625,0.449809316808938
2125,425.651620501,1142167333,151289,75921,4375,3812424,1878252,510664876,3821992,84,241706,77303,3471,0.447101629722411
2126,425.851836135,948384174,84771,1561755,6127,2483644,5833147,490703897,2820665,7808,203369,1250877,3814,0.517410465560974
2127,426.052039237,1123950953,160925,120813,5095,3858009,1812880,510112222,3855345,104,289920,108536,3652,0.453856300969745
2128,426.252251828,1139538617,192124,95363,4986,3699395,1910385,510536948,3713376,122,253423,110705,3752,0.448020751893483
2129,426.452456806,1133942207,153163,91517,4742,3852884,1849953,508753063,3827376,112,242374,84355,3631,0.448658723398238
2130,426.652653876,1134266179,155730,93402,4141,3727963,1924348,506720138,3794473,56,232532,72899,3453,0.446738294221854
2131,426.852867885,680652180,207674,1283730,5516,3638162,6125374,491068305,3001838,9493,420857,1069337,9051,0.721467321238874
2132,427.05307162,854597797,253478,397983,8398,5010529,4331875,511007074,5057115,438,577373,427468,4328,0.597950375947435
2133,427.253265938,770758530,409546,372464,8928,4651629,4485122,504908060,4683244,152,487610,327720,3394,0.655079431946086
2134,427.453484959,861155796,260616,525642,7425,4751920,4115031,509328363,4759989,150,466799,304384,3619,0.591447407502556
2135,427.653700407,697724795,176776,1562576,7373,3475862,6499014,494780074,3902563,4476,539747,1203017,4107,0.709133568916667
2136,427.853899611,853633798,252869,405406,8202,4998115,4342265,511055288,5018248,159,563464,424994,4232,0.598682115442669
2137,428.054109858,845605633,271570,365354,7543,5004528,4206735,503502272,4958948,145,510736,336648,3629,0.595433914286614
2138,428.254309665,846271075,271835,408790,10301,4703873,4229923,506578234,4629865,185,493745,374835,8385,0.598600435445581
2139,428.454529559,734897544,381289,391038,11846,4839850,4936570,500210362,4786888,596,631799,448398,2697,0.680653195923594
